ReturnID,OrderID,ProductID,CustomerID,StoreID,ReturnReason,ReturnDate,RefundAmount,ReturnStatus,ProductName,Category,Return_Count,Unnamed: 0,stale_returns,stale_refund,damaged_returns,damaged_refund,total_returns,total_returns_amount
10392,5392,1036,8392,2020,Damaged Item,04:03.4,130,Processed,Frooti Mango Drink 1L,Beverages,28,20,5,1194,0,0,5,1194
16695,11695,1046,14695,2083,Damaged Item,27:03.4,270,Processed,Sprite 2L,Beverages,21,83,6,1740,0,0,6,1740
17726,12726,1046,15726,2050,Stale Product,16:03.4,360,Processed,Sprite 2L,Beverages,21,50,4,1910,0,0,4,1910
9664,4664,1023,7664,2041,Damaged Item,19:03.4,270,Processed,Haldiram's Bhujia 400g,Snacks,23,41,4,1299,0,0,4,1299
17361,12361,1014,15361,2075,Stale Product,24:03.4,145,Processed,Dettol Handwash 750ml,Personal Care,13,75,4,833,0,0,4,833
10975,5975,1050,8975,2001,Stale Product,08:03.4,396,Processed,Dabur Red Toothpaste 200g,Personal Care,12,1,3,1461,0,0,3,1461
14598,9598,1010,12598,2035,Stale Product,53:03.4,900,Processed,Golden Apples 1kg,Fruits,18,35,3,1345,0,0,3,1345
14625,9625,1019,12625,2041,Stale Product,40:03.4,199,Processed,Dabur Honey 500g,Grocery,18,41,4,1299,0,0,4,1299
10823,5823,1010,8823,2060,Stale Product,50:03.4,900,Processed,Golden Apples 1kg,Fruits,18,60,7,2869,0,0,7,2869
15057,10057,1036,13057,2091,Stale Product,48:03.4,195,Processed,Frooti Mango Drink 1L,Beverages,28,91,9,2593,0,0,9,2593
10680,5680,1033,8680,2087,Stale Product,21:03.4,255,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,87,6,1715,0,0,6,1715
11808,6808,1000,9808,2000,Damaged Item,05:03.4,144,Processed,Amul Taaza Milk 1L,Dairy,29,0,5,4235,0,0,5,4235
16684,11684,1009,14684,2019,Stale Product,56:03.4,70,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,19,9,3970,0,0,9,3970
8438,3438,1040,6438,2053,Damaged Item,02:03.4,800,Processed,Sensodyne Toothpaste 100g,Personal Care,23,53,7,3841,0,0,7,3841
14569,9569,1000,12569,2019,Damaged Item,35:03.4,72,Processed,Amul Taaza Milk 1L,Dairy,29,19,9,3970,0,0,9,3970
16090,11090,1023,14090,2089,Damaged Item,53:03.4,540,Processed,Haldiram's Bhujia 400g,Snacks,23,89,4,1540,0,0,4,1540
16952,11952,1048,14952,2028,Stale Product,49:03.4,220,Processed,Real Orange Juice 1L,Beverages,17,28,4,1555,0,0,4,1555
15565,10565,1048,13565,2003,Stale Product,49:03.4,550,Processed,Real Orange Juice 1L,Beverages,17,3,6,2062,0,0,6,2062
16881,11881,1036,14881,2050,Damaged Item,42:03.4,325,Processed,Frooti Mango Drink 1L,Beverages,28,50,4,1910,0,0,4,1910
17759,12759,1022,15759,2038,Damaged Item,10:03.4,160,Processed,Fortune Sunflower Oil 1L,Grocery,20,38,3,1595,0,0,3,1595
14711,9711,1018,12711,2073,Damaged Item,46:03.4,380,Processed,Surf Excel Matic 1kg,Grocery,24,73,7,2970,0,0,7,2970
12298,7298,1012,10298,2016,Damaged Item,43:03.4,540,Processed,Saffola Gold Oil 1L,Grocery,17,16,10,5503,0,0,10,5503
13890,8890,1034,11890,2037,Damaged Item,04:03.4,210,Processed,Lizol Floor Cleaner 1L,Grocery,23,37,7,1860,0,0,7,1860
15683,10683,1007,13683,2086,Stale Product,24:03.4,60,Processed,Lays Classic Salted 52g,Snacks,22,86,6,1710,0,0,6,1710
13724,8724,1001,11724,2056,Stale Product,13:03.4,260,Processed,Amul Butter 500g,Dairy,27,56,7,3594,0,0,7,3594
9321,4321,1005,7321,2010,Damaged Item,08:03.4,180,Processed,India Gate Basmati Rice 1kg,Grocery,18,10,10,5120,0,0,10,5120
16963,11963,1005,14963,2059,Stale Product,19:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,59,5,2780,0,0,5,2780
9706,4706,1007,7706,2002,Damaged Item,19:03.4,100,Processed,Lays Classic Salted 52g,Snacks,22,2,5,2125,0,0,5,2125
14269,9269,1032,12269,2016,Stale Product,42:03.4,320,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,16,10,5503,0,0,10,5503
13293,8293,1033,11293,2022,Damaged Item,43:03.4,255,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,22,7,2100,0,0,7,2100
12073,7073,1000,10073,2058,Damaged Item,26:03.4,288,Processed,Amul Taaza Milk 1L,Dairy,29,58,5,2517,0,0,5,2517
17262,12262,1036,15262,2080,Stale Product,53:03.4,260,Processed,Frooti Mango Drink 1L,Beverages,28,80,6,1450,0,0,6,1450
13924,8924,1009,11924,2003,Stale Product,56:03.4,35,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,3,6,2062,0,0,6,2062
11612,6612,1001,9612,2000,Stale Product,08:03.4,780,Processed,Amul Butter 500g,Dairy,27,0,5,4235,0,0,5,4235
10705,5705,1003,8705,2071,Damaged Item,53:03.4,1275,Processed,Aashirvaad Atta 5kg,Grocery,18,71,5,2285,0,0,5,2285
8019,3019,1033,6019,2077,Damaged Item,08:03.4,425,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,77,6,3711,0,0,6,3711
17070,12070,1006,15070,2007,Damaged Item,18:03.4,56,Processed,Maggi Noodles 70g,Snacks,21,7,5,1545,0,0,5,1545
13031,8031,1024,11031,2062,Damaged Item,32:03.4,225,Processed,Bournvita 500g,Beverages,29,62,3,1080,0,0,3,1080
16507,11507,1036,14507,2016,Damaged Item,44:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,16,10,5503,0,0,10,5503
10233,5233,1007,8233,2027,Stale Product,14:03.4,20,Processed,Lays Classic Salted 52g,Snacks,22,27,4,1655,0,0,4,1655
8771,3771,1003,6771,2083,Damaged Item,11:03.4,255,Processed,Aashirvaad Atta 5kg,Grocery,18,83,6,1740,0,0,6,1740
10644,5644,1026,8644,2084,Damaged Item,44:03.4,299,Processed,Gillette Mach3 Razor,Personal Care,16,84,3,2380,0,0,3,2380
11740,6740,1017,9740,2090,Damaged Item,12:03.4,1200,Processed,Tata Tea Premium 500g,Beverages,12,90,4,1091,0,0,4,1091
8011,3011,1034,6011,2005,Stale Product,27:03.4,1050,Processed,Lizol Floor Cleaner 1L,Grocery,23,5,4,3535,0,0,4,3535
10044,5044,1020,8044,2016,Stale Product,27:03.4,160,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,16,10,5503,0,0,10,5503
10370,5370,1019,8370,2096,Stale Product,37:03.4,398,Processed,Dabur Honey 500g,Grocery,18,96,10,5020,0,0,10,5020
13188,8188,1017,11188,2046,Damaged Item,48:03.4,1200,Processed,Tata Tea Premium 500g,Beverages,12,46,3,2800,0,0,3,2800
8145,3145,1044,6145,2007,Damaged Item,47:03.4,340,Processed,Brooke Bond Red Label 500g,Beverages,18,7,5,1545,0,0,5,1545
8417,3417,1026,6417,2056,Stale Product,56:03.4,299,Processed,Gillette Mach3 Razor,Personal Care,16,56,7,3594,0,0,7,3594
16557,11557,1006,14557,2086,Damaged Item,56:03.4,56,Processed,Maggi Noodles 70g,Snacks,21,86,6,1710,0,0,6,1710
8999,3999,1029,6999,2039,Stale Product,47:03.4,1540,Processed,Horlicks Classic Malt 1kg,Beverages,20,39,5,3560,0,0,5,3560
17900,12900,1044,15900,2000,Stale Product,15:03.4,510,Processed,Brooke Bond Red Label 500g,Beverages,18,0,5,4235,0,0,5,4235
12778,7778,1000,10778,2065,Stale Product,42:03.4,216,Processed,Amul Taaza Milk 1L,Dairy,29,65,6,1116,0,0,6,1116
13454,8454,1018,11454,2097,Stale Product,30:03.4,570,Processed,Surf Excel Matic 1kg,Grocery,24,97,7,3164,0,0,7,3164
11025,6025,1008,9025,2008,Stale Product,14:03.4,600,Processed,Britannia Good Day Cashew 600g,Snacks,19,8,8,4080,0,0,8,4080
8458,3458,1038,6458,2089,Stale Product,56:03.4,360,Processed,Coca-Cola 2L,Beverages,15,89,4,1540,0,0,4,1540
10331,5331,1016,8331,2026,Stale Product,04:03.4,750,Processed,Nescafe Classic Coffee 100g,Beverages,21,26,7,2930,0,0,7,2930
15749,10749,1047,13749,2028,Damaged Item,08:03.4,385,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,28,4,1555,0,0,4,1555
17404,12404,1023,15404,2053,Damaged Item,00:03.4,270,Processed,Haldiram's Bhujia 400g,Snacks,23,53,7,3841,0,0,7,3841
14224,9224,1030,12224,2038,Stale Product,57:03.4,525,Processed,Johnson's Baby Powder 400g,Personal Care,22,38,3,1595,0,0,3,1595
17865,12865,1000,15865,2055,Damaged Item,31:03.4,360,Processed,Amul Taaza Milk 1L,Dairy,29,55,6,1723,0,0,6,1723
8625,3625,1032,6625,2081,Stale Product,00:03.4,1600,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,81,9,4529,0,0,9,4529
13028,8028,1030,11028,2003,Damaged Item,01:03.4,875,Processed,Johnson's Baby Powder 400g,Personal Care,22,3,6,2062,0,0,6,2062
9999,4999,1019,7999,2045,Stale Product,47:03.4,398,Processed,Dabur Honey 500g,Grocery,18,45,5,2313,0,0,5,2313
17242,12242,1020,15242,2054,Stale Product,16:03.4,160,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,54,3,1865,0,0,3,1865
12683,7683,1003,10683,2037,Damaged Item,31:03.4,1020,Processed,Aashirvaad Atta 5kg,Grocery,18,37,7,1860,0,0,7,1860
17367,12367,1029,15367,2067,Damaged Item,59:03.4,1925,Processed,Horlicks Classic Malt 1kg,Beverages,20,67,2,4193,0,0,2,4193
15106,10106,1001,13106,2006,Stale Product,12:03.4,520,Processed,Amul Butter 500g,Dairy,27,6,7,2491,0,0,7,2491
11427,6427,1044,9427,2045,Damaged Item,47:03.4,170,Processed,Brooke Bond Red Label 500g,Beverages,18,45,5,2313,0,0,5,2313
15564,10564,1018,13564,2073,Damaged Item,44:03.4,760,Processed,Surf Excel Matic 1kg,Grocery,24,73,7,2970,0,0,7,2970
12937,7937,1004,10937,2058,Stale Product,59:03.4,112,Processed,Tata Salt 1kg,Grocery,19,58,5,2517,0,0,5,2517
12138,7138,1007,10138,2015,Damaged Item,00:03.4,80,Processed,Lays Classic Salted 52g,Snacks,22,15,6,3065,0,0,6,3065
15976,10976,1023,13976,2088,Damaged Item,05:03.4,135,Processed,Haldiram's Bhujia 400g,Snacks,23,88,4,1738,0,0,4,1738
14656,9656,1020,12656,2079,Damaged Item,25:03.4,480,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,79,3,2255,0,0,3,2255
17203,12203,1039,15203,2056,Stale Product,12:03.4,330,Processed,Eveready AA Batteries (4 pcs),Electronics,20,56,7,3594,0,0,7,3594
15219,10219,1041,13219,2052,Stale Product,32:03.4,1100,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,52,3,3525,0,0,3,3525
14797,9797,1035,12797,2091,Damaged Item,06:03.4,180,Processed,Sprite 2L,Beverages,16,91,9,2593,0,0,9,2593
11403,6403,1023,9403,2009,Damaged Item,59:03.4,135,Processed,Haldiram's Bhujia 400g,Snacks,23,9,5,2485,0,0,5,2485
9526,4526,1049,7526,2063,Damaged Item,41:03.4,720,Processed,Gillette Shaving Foam 200ml,Personal Care,21,63,6,1962,0,0,6,1962
8883,3883,1035,6883,2047,Stale Product,19:03.4,90,Processed,Sprite 2L,Beverages,16,47,5,1740,0,0,5,1740
17397,12397,1037,15397,2052,Damaged Item,34:03.4,700,Processed,Dabur Chyawanprash 1kg,Health,10,52,3,3525,0,0,3,3525
8324,3324,1038,6324,2071,Damaged Item,33:03.4,270,Processed,Coca-Cola 2L,Beverages,15,71,5,2285,0,0,5,2285
16278,11278,1027,14278,2010,Stale Product,35:03.4,495,Processed,Real Mixed Fruit Juice 1L,Beverages,21,10,10,5120,0,0,10,5120
15908,10908,1018,13908,2058,Stale Product,03:03.4,760,Processed,Surf Excel Matic 1kg,Grocery,24,58,5,2517,0,0,5,2517
10581,5581,1025,8581,2008,Stale Product,41:03.4,225,Processed,Dove Soap 125g,Personal Care,21,8,8,4080,0,0,8,4080
15753,10753,1041,13753,2024,Damaged Item,36:03.4,275,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,24,4,630,0,0,4,630
13824,8824,1049,11824,2061,Stale Product,52:03.4,1200,Processed,Gillette Shaving Foam 200ml,Personal Care,21,61,7,4815,0,0,7,4815
10637,5637,1002,8637,2029,Damaged Item,15:03.4,160,Processed,Mother Dairy Curd 400g,Dairy,17,29,9,4345,0,0,9,4345
8613,3613,1009,6613,2037,Stale Product,13:03.4,140,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,37,7,1860,0,0,7,1860
14154,9154,1036,12154,2044,Damaged Item,31:03.4,195,Processed,Frooti Mango Drink 1L,Beverages,28,44,3,1977,0,0,3,1977
17228,12228,1023,15228,2071,Stale Product,50:03.4,270,Processed,Haldiram's Bhujia 400g,Snacks,23,71,5,2285,0,0,5,2285
13813,8813,1025,11813,2078,Damaged Item,57:03.4,90,Processed,Dove Soap 125g,Personal Care,21,78,3,490,0,0,3,490
9694,4694,1015,7694,2018,Stale Product,36:03.4,115,Processed,Colgate Toothpaste 200g,Personal Care,22,18,9,4243,0,0,9,4243
12247,7247,1029,10247,2034,Damaged Item,37:03.4,1540,Processed,Horlicks Classic Malt 1kg,Beverages,20,34,4,2616,0,0,4,2616
14121,9121,1024,12121,2057,Damaged Item,11:03.4,1125,Processed,Bournvita 500g,Beverages,29,57,1,135,0,0,1,135
15931,10931,1023,13931,2041,Stale Product,32:03.4,675,Processed,Haldiram's Bhujia 400g,Snacks,23,41,4,1299,0,0,4,1299
8326,3326,1008,6326,2084,Stale Product,04:03.4,450,Processed,Britannia Good Day Cashew 600g,Snacks,19,84,3,2380,0,0,3,2380
16266,11266,1032,14266,2044,Stale Product,30:03.4,1600,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,44,3,1977,0,0,3,1977
8973,3973,1024,6973,2042,Stale Product,02:03.4,1125,Processed,Bournvita 500g,Beverages,29,42,6,2535,0,0,6,2535
13912,8912,1037,11912,2004,Stale Product,54:03.4,1400,Processed,Dabur Chyawanprash 1kg,Health,10,4,7,5781,0,0,7,5781
15638,10638,1022,13638,2006,Damaged Item,02:03.4,320,Processed,Fortune Sunflower Oil 1L,Grocery,20,6,7,2491,0,0,7,2491
16457,11457,1019,14457,2017,Damaged Item,38:03.4,199,Processed,Dabur Honey 500g,Grocery,18,17,1,200,0,0,1,200
8482,3482,1002,6482,2048,Damaged Item,37:03.4,200,Processed,Mother Dairy Curd 400g,Dairy,17,48,6,3149,0,0,6,3149
11575,6575,1041,9575,2083,Stale Product,42:03.4,275,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,83,6,1740,0,0,6,1740
14508,9508,1010,12508,2061,Damaged Item,14:03.4,540,Processed,Golden Apples 1kg,Fruits,18,61,7,4815,0,0,7,4815
14260,9260,1046,12260,2086,Stale Product,05:03.4,90,Processed,Sprite 2L,Beverages,21,86,6,1710,0,0,6,1710
16753,11753,1019,14753,2077,Stale Product,00:03.4,995,Processed,Dabur Honey 500g,Grocery,18,77,6,3711,0,0,6,3711
10240,5240,1030,8240,2034,Stale Product,30:03.4,700,Processed,Johnson's Baby Powder 400g,Personal Care,22,34,4,2616,0,0,4,2616
15921,10921,1036,13921,2091,Stale Product,58:03.4,130,Processed,Frooti Mango Drink 1L,Beverages,28,91,9,2593,0,0,9,2593
15501,10501,1044,13501,2076,Stale Product,17:03.4,170,Processed,Brooke Bond Red Label 500g,Beverages,18,76,5,1855,0,0,5,1855
17180,12180,1044,15180,2014,Damaged Item,39:03.4,510,Processed,Brooke Bond Red Label 500g,Beverages,18,14,4,1800,0,0,4,1800
8332,3332,1002,6332,2017,Stale Product,47:03.4,200,Processed,Mother Dairy Curd 400g,Dairy,17,17,1,200,0,0,1,200
16298,11298,1005,14298,2077,Stale Product,16:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,77,6,3711,0,0,6,3711
11602,6602,1016,9602,2094,Damaged Item,49:03.4,300,Processed,Nescafe Classic Coffee 100g,Beverages,21,94,4,1029,0,0,4,1029
12292,7292,1009,10292,2096,Damaged Item,42:03.4,70,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,96,10,5020,0,0,10,5020
11683,6683,1024,9683,2096,Stale Product,44:03.4,450,Processed,Bournvita 500g,Beverages,29,96,10,5020,0,0,10,5020
15895,10895,1036,13895,2040,Stale Product,09:03.4,260,Processed,Frooti Mango Drink 1L,Beverages,28,40,4,900,0,0,4,900
15652,10652,1036,13652,2058,Stale Product,39:03.4,325,Processed,Frooti Mango Drink 1L,Beverages,28,58,5,2517,0,0,5,2517
17014,12014,1022,15014,2061,Damaged Item,52:03.4,320,Processed,Fortune Sunflower Oil 1L,Grocery,20,61,7,4815,0,0,7,4815
11613,6613,1027,9613,2031,Damaged Item,42:03.4,99,Processed,Real Mixed Fruit Juice 1L,Beverages,21,31,5,1800,0,0,5,1800
8059,3059,1027,6059,2083,Stale Product,15:03.4,495,Processed,Real Mixed Fruit Juice 1L,Beverages,21,83,6,1740,0,0,6,1740
17017,12017,1020,15017,2002,Damaged Item,33:03.4,480,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,2,5,2125,0,0,5,2125
9977,4977,1025,7977,2057,Stale Product,12:03.4,135,Processed,Dove Soap 125g,Personal Care,21,57,1,135,0,0,1,135
17673,12673,1031,15673,2083,Damaged Item,06:03.4,650,Processed,Himalaya Face Wash 100ml,Personal Care,19,83,6,1740,0,0,6,1740
15339,10339,1010,13339,2076,Stale Product,28:03.4,180,Processed,Golden Apples 1kg,Fruits,18,76,5,1855,0,0,5,1855
13427,8427,1023,11427,2015,Stale Product,18:03.4,675,Processed,Haldiram's Bhujia 400g,Snacks,23,15,6,3065,0,0,6,3065
8514,3514,1045,6514,2080,Stale Product,32:03.4,80,Processed,Parle-G Biscuits 800g,Snacks,17,80,6,1450,0,0,6,1450
15588,10588,1025,13588,2021,Damaged Item,09:03.4,45,Processed,Dove Soap 125g,Personal Care,21,21,6,1647,0,0,6,1647
16677,11677,1018,14677,2088,Damaged Item,29:03.4,190,Processed,Surf Excel Matic 1kg,Grocery,24,88,4,1738,0,0,4,1738
17090,12090,1032,15090,2060,Damaged Item,55:03.4,1600,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,60,7,2869,0,0,7,2869
8887,3887,1009,6887,2050,Damaged Item,11:03.4,105,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,50,4,1910,0,0,4,1910
17284,12284,1024,15284,2052,Damaged Item,39:03.4,225,Processed,Bournvita 500g,Beverages,29,52,3,3525,0,0,3,3525
12957,7957,1037,10957,2078,Damaged Item,08:03.4,700,Processed,Dabur Chyawanprash 1kg,Health,10,78,3,490,0,0,3,490
15726,10726,1030,13726,2045,Stale Product,53:03.4,875,Processed,Johnson's Baby Powder 400g,Personal Care,22,45,5,2313,0,0,5,2313
13686,8686,1027,11686,2050,Damaged Item,47:03.4,198,Processed,Real Mixed Fruit Juice 1L,Beverages,21,50,4,1910,0,0,4,1910
10994,5994,1049,8994,2034,Damaged Item,59:03.4,720,Processed,Gillette Shaving Foam 200ml,Personal Care,21,34,4,2616,0,0,4,2616
15789,10789,1004,13789,2018,Stale Product,56:03.4,140,Processed,Tata Salt 1kg,Grocery,19,18,9,4243,0,0,9,4243
11631,6631,1049,9631,2088,Stale Product,13:03.4,720,Processed,Gillette Shaving Foam 200ml,Personal Care,21,88,4,1738,0,0,4,1738
15963,10963,1050,13963,2043,Stale Product,07:03.4,99,Processed,Dabur Red Toothpaste 200g,Personal Care,12,43,3,589,0,0,3,589
14254,9254,1041,12254,2062,Damaged Item,25:03.4,825,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,62,3,1080,0,0,3,1080
13544,8544,1029,11544,2029,Stale Product,17:03.4,1925,Processed,Horlicks Classic Malt 1kg,Beverages,20,29,9,4345,0,0,9,4345
11051,6051,1022,9051,2061,Damaged Item,24:03.4,640,Processed,Fortune Sunflower Oil 1L,Grocery,20,61,7,4815,0,0,7,4815
13429,8429,1011,11429,2075,Damaged Item,19:03.4,60,Processed,Bananas (12 pcs),Fruits,19,75,4,833,0,0,4,833
9177,4177,1022,7177,2063,Damaged Item,30:03.4,160,Processed,Fortune Sunflower Oil 1L,Grocery,20,63,6,1962,0,0,6,1962
8097,3097,1032,6097,2063,Damaged Item,20:03.4,1600,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,63,6,1962,0,0,6,1962
17257,12257,1032,15257,2040,Damaged Item,03:03.4,1600,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,40,4,900,0,0,4,900
11783,6783,1045,9783,2097,Damaged Item,07:03.4,320,Processed,Parle-G Biscuits 800g,Snacks,17,97,7,3164,0,0,7,3164
13701,8701,1044,11701,2026,Damaged Item,27:03.4,510,Processed,Brooke Bond Red Label 500g,Beverages,18,26,7,2930,0,0,7,2930
13910,8910,1046,11910,2086,Stale Product,59:03.4,270,Processed,Sprite 2L,Beverages,21,86,6,1710,0,0,6,1710
9130,4130,1028,7130,2086,Stale Product,32:03.4,600,Processed,Catch Black Pepper 100g,Grocery,12,86,6,1710,0,0,6,1710
11390,6390,1036,9390,2076,Damaged Item,01:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,76,5,1855,0,0,5,1855
17475,12475,1025,15475,2065,Stale Product,13:03.4,135,Processed,Dove Soap 125g,Personal Care,21,65,6,1116,0,0,6,1116
10278,5278,1036,8278,2004,Damaged Item,15:03.4,195,Processed,Frooti Mango Drink 1L,Beverages,28,4,7,5781,0,0,7,5781
15781,10781,1039,13781,2053,Damaged Item,37:03.4,220,Processed,Eveready AA Batteries (4 pcs),Electronics,20,53,7,3841,0,0,7,3841
10574,5574,1042,8574,2016,Damaged Item,47:03.4,360,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,16,10,5503,0,0,10,5503
17340,12340,1037,15340,2093,Damaged Item,49:03.4,1400,Processed,Dabur Chyawanprash 1kg,Health,10,93,2,850,0,0,2,850
12875,7875,1019,10875,2094,Stale Product,46:03.4,199,Processed,Dabur Honey 500g,Grocery,18,94,4,1029,0,0,4,1029
15592,10592,1007,13592,2038,Stale Product,07:03.4,20,Processed,Lays Classic Salted 52g,Snacks,22,38,3,1595,0,0,3,1595
12627,7627,1021,10627,2045,Damaged Item,44:03.4,2396,Processed,Patanjali Ghee 1L,Grocery,14,45,5,2313,0,0,5,2313
8591,3591,1042,6591,2086,Stale Product,58:03.4,540,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,86,6,1710,0,0,6,1710
8386,3386,1047,6386,2012,Stale Product,42:03.4,385,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,12,7,5165,0,0,7,5165
16807,11807,1028,14807,2081,Damaged Item,21:03.4,450,Processed,Catch Black Pepper 100g,Grocery,12,81,9,4529,0,0,9,4529
13146,8146,1026,11146,2020,Stale Product,56:03.4,299,Processed,Gillette Mach3 Razor,Personal Care,16,20,5,1194,0,0,5,1194
9896,4896,1037,7896,2016,Stale Product,58:03.4,1750,Processed,Dabur Chyawanprash 1kg,Health,10,16,10,5503,0,0,10,5503
10014,5014,1009,8014,2052,Damaged Item,56:03.4,175,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,52,3,3525,0,0,3,3525
9851,4851,1036,7851,2065,Stale Product,54:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,65,6,1116,0,0,6,1116
11812,6812,1034,9812,2054,Stale Product,09:03.4,210,Processed,Lizol Floor Cleaner 1L,Grocery,23,54,3,1865,0,0,3,1865
14845,9845,1011,12845,2039,Damaged Item,26:03.4,240,Processed,Bananas (12 pcs),Fruits,19,39,5,3560,0,0,5,3560
14999,9999,1028,12999,2049,Damaged Item,46:03.4,150,Processed,Catch Black Pepper 100g,Grocery,12,49,7,2340,0,0,7,2340
15506,10506,1023,13506,2036,Stale Product,33:03.4,135,Processed,Haldiram's Bhujia 400g,Snacks,23,36,7,2930,0,0,7,2930
12296,7296,1024,10296,2062,Damaged Item,28:03.4,225,Processed,Bournvita 500g,Beverages,29,62,3,1080,0,0,3,1080
16164,11164,1001,14164,2001,Damaged Item,25:03.4,780,Processed,Amul Butter 500g,Dairy,27,1,3,1461,0,0,3,1461
16878,11878,1040,14878,2045,Stale Product,54:03.4,640,Processed,Sensodyne Toothpaste 100g,Personal Care,23,45,5,2313,0,0,5,2313
9398,4398,1007,7398,2075,Damaged Item,07:03.4,100,Processed,Lays Classic Salted 52g,Snacks,22,75,4,833,0,0,4,833
12350,7350,1025,10350,2060,Damaged Item,35:03.4,135,Processed,Dove Soap 125g,Personal Care,21,60,7,2869,0,0,7,2869
15164,10164,1002,13164,2099,Damaged Item,55:03.4,120,Processed,Mother Dairy Curd 400g,Dairy,17,99,1,950,0,0,1,950
12744,7744,1032,10744,2018,Stale Product,50:03.4,960,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,18,9,4243,0,0,9,4243
10869,5869,1038,8869,2095,Damaged Item,26:03.4,270,Processed,Coca-Cola 2L,Beverages,15,95,4,1995,0,0,4,1995
9949,4949,1008,7949,2088,Damaged Item,10:03.4,750,Processed,Britannia Good Day Cashew 600g,Snacks,19,88,4,1738,0,0,4,1738
14577,9577,1002,12577,2021,Damaged Item,24:03.4,120,Processed,Mother Dairy Curd 400g,Dairy,17,21,6,1647,0,0,6,1647
14030,9030,1022,12030,2001,Damaged Item,20:03.4,480,Processed,Fortune Sunflower Oil 1L,Grocery,20,1,3,1461,0,0,3,1461
12971,7971,1033,10971,2022,Stale Product,48:03.4,170,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,22,7,2100,0,0,7,2100
12548,7548,1019,10548,2000,Damaged Item,30:03.4,199,Processed,Dabur Honey 500g,Grocery,18,0,5,4235,0,0,5,4235
9499,4499,1009,7499,2032,Damaged Item,43:03.4,140,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,32,3,1760,0,0,3,1760
12241,7241,1047,10241,2046,Stale Product,21:03.4,1155,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,46,3,2800,0,0,3,2800
8080,3080,1001,6080,2018,Damaged Item,32:03.4,1040,Processed,Amul Butter 500g,Dairy,27,18,9,4243,0,0,9,4243
11091,6091,1027,9091,2036,Damaged Item,27:03.4,396,Processed,Real Mixed Fruit Juice 1L,Beverages,21,36,7,2930,0,0,7,2930
12120,7120,1035,10120,2019,Stale Product,17:03.4,270,Processed,Sprite 2L,Beverages,16,19,9,3970,0,0,9,3970
12893,7893,1021,10893,2067,Stale Product,42:03.4,1198,Processed,Patanjali Ghee 1L,Grocery,14,67,2,4193,0,0,2,4193
10281,5281,1045,8281,2040,Stale Product,33:03.4,240,Processed,Parle-G Biscuits 800g,Snacks,17,40,4,900,0,0,4,900
9392,4392,1011,7392,2018,Stale Product,18:03.4,240,Processed,Bananas (12 pcs),Fruits,19,18,9,4243,0,0,9,4243
13846,8846,1033,11846,2093,Damaged Item,37:03.4,425,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,93,2,850,0,0,2,850
13642,8642,1016,11642,2096,Stale Product,54:03.4,750,Processed,Nescafe Classic Coffee 100g,Beverages,21,96,10,5020,0,0,10,5020
15816,10816,1027,13816,2066,Stale Product,44:03.4,198,Processed,Real Mixed Fruit Juice 1L,Beverages,21,66,7,3908,0,0,7,3908
13953,8953,1006,11953,2075,Stale Product,14:03.4,28,Processed,Maggi Noodles 70g,Snacks,21,75,4,833,0,0,4,833
